,item,product_id
43342,6605,28179
43345,8724,30443
43346,8725,30443attr2959
43347,8747,30467
43357,5157,26048
43359,6441,27907
43362,11672,35818
43376,271,10919
43384,7584,29156
43388,7869,29424
43392,8966,30709
43395,10261,32211
43402,10502,32461
43403,10513,32473
43405,10609,32570
43415,1964,13674
43454,2391,1613
43468,2631,18555
43538,3519,19889
43572,1699,13267
43585,4336,24079
43620,12020,4117
43670,375,11086
43677,7038,28627
43678,10146,32106
43690,2195,14074
43695,2829,18841
43696,5508,26563
43697,5517,26571
43700,9580,31534
43708,4005,22506
43709,4035,22720
43741,6026,27327
43745,12043,4172
43749,13743,7554
43769,5502,26556
43798,12511,5161
43808,10685,32634
43817,4500,24419
43818,9085,30850
43821,3016,19098
43849,9637,31593
43903,3135,19297
43904,9412,31232
44044,9998,31955attr3220
44049,14106,8228
44086,11781,371
44087,11890,3912
44100,2272,14411
44110,7018,28606
44219,3799,20466
44223,6010,27295
44230,12061,4193
44231,7003,28592
44234,922,11949
44235,4539,24482
44236,5053,25891
44237,5055,25893
44239,6786,28360
44287,4583,2456
44288,4627,2464
44296,4373,24138
44352,5562,26631
44354,6386,27836
44374,11449,35215
44390,7289,28901
44392,11315,35068
44393,11318,35071
44394,11552,35379
44437,3216,19434
44439,3669,20221
44452,13500,7073
44455,4661,24740
44472,10488,32446
44474,579,11417
44475,13831,7772
44483,6004,2729
44487,13179,6459
44495,3898,2161
44496,3903,2163
44532,10023,31981
44550,12833,5886
44551,1407,12805
44554,12712,5568
44558,8344,29892
44600,4324,24068
44601,5872,27116
44604,8994,30734
44614,9078,30842
44623,3423,19705
44627,3911,21748
44628,3912,21749
44651,6715,28283
44661,4587,24565
44664,10279,32229
44672,5873,27117
44681,8077,29616attr106
44691,12890,5992
44702,9592,31550
44724,3007,19089
44772,10648,32608
44773,10723,32674
44775,11279,35031
44778,9051,30813
44810,3971,2227
44817,9824,31797
44834,8503,30073
44867,1249,12439
44874,9275,31057
44904,3609,20103
44923,2235,14122attr1780
44932,40,1037
44944,14356,9173
44957,11,1005attr35
44958,2001,1374
44973,7378,28993
44975,8252,29789
44976,8253,29790
44978,9965,31925
44984,2205,14085
45003,526,11317attr1701
45006,13047,6234
45079,1825,13451
45120,10695,32646
45125,1978,13708
45178,13683,7448
45186,3784,20445
45199,14412,945
45217,7176,28771
45249,13623,7331
45250,326,10996
45254,6438,27903
45262,2616,1853
45278,14345,9161
45288,11221,34958
45292,3645,20167
45297,7694,2925
45313,6680,28254
45343,674,11554
45351,2371,1570
45352,2377,1581
45354,4122,23684
45357,4837,25640
45380,12534,5202
45381,13221,6541
45385,11544,35372
45405,9615,31573
45408,11064,33970
45410,9063,30827
45475,2641,18565
45493,13677,7434attr84
45495,14198,8370
45508,12669,5505
45509,13961,8001
45525,31,1026
45528,52,1051
45529,2567,18458
45530,2583,18468
45533,13199,6509
45616,12606,5337
45659,9614,31572
45670,2260,14146
45672,8855,30577
45748,75,10565attr896
45751,6097,27426attr897
45786,1819,13442
45805,9343,31130
45812,12973,6126
45826,12045,4175
45831,2494,1798
45851,10843,32788
45852,10845,32790
45856,14289,897
45858,1514,12966
45879,11194,34914
45897,6700,28269
45925,14102,8224
45950,2115,13883
45954,6955,28547attr2482
45955,6977,28566
45957,6987,28576
45977,7938,29488
45996,10022,31980
46003,11149,34863
46010,7972,29535
46064,1159,12315
46084,4465,24367
46119,8005,29556attr2920
46144,10176,32130
46145,10177,32131
46156,12331,4697
46162,13087,6288
46167,13550,7187
46179,5842,27074
46180,6211,27577
46199,1179,12345attr1724
46231,14254,8483
46344,7463,29075
46346,8431,29992
46432,7471,29082attr1925
46445,13722,7525
46454,1510,12957
46460,13662,7411
46492,4622,24635
46518,178,10771
46519,185,10782
46520,189,10790
46521,190,10793
46523,2557,18447
46524,2559,18449
46526,5110,25980
46529,8203,29738
46535,12133,4336
46536,12476,5083
46540,13252,6588
46542,13266,6618
46543,13277,6635
46544,13285,6651
46548,9398,31210
46551,11922,3955
46554,3660,20205
46557,12762,5681
46568,9479,31387
46583,7770,29310
46589,2139,13926
46592,4167,23762
46598,5708,26843attr895
46610,13130,6383
46611,13810,7731
46613,14234,8435
46662,3210,19426
46696,10865,32818
46700,125,10694
46701,4361,24118
46703,9155,30913
46704,12715,5575
46714,4667,2475
46735,11277,35030
46736,11481,35273
46737,7068,28667
46781,8799,30520
46825,11845,383attr88
46847,8488,30055attr131
46871,9152,30909
46899,8389,29941attr3026
46962,7838,29411attr2862
46963,7841,29411attr2869
46964,7875,29431
46972,5417,26418
46975,5202,26102
46989,3853,21056
46996,7408,29016
47024,11174,34895
47033,13877,7852
47036,3310,19541
47054,10124,32082
47055,10429,32382
47074,184,10781
47118,67,10558
47119,317,10985
47120,641,11505
47125,13269,6623
47159,1749,13341
47160,6005,27290
47188,1074,1217
47196,8189,29725
47203,12300,4662
47215,13316,6706
47245,10677,32626
47253,12137,4342
47260,3437,19734
47274,14151,8291
47291,8007,29557attr2922
47294,9872,31846
47297,11195,34915
47298,11626,35638
47299,11723,35963
47330,1255,1245
47336,7143,28734
47342,11603,35536
47386,5620,26736attr2381
47390,7092,28697attr2514
47393,9111,30882attr3088
47418,8000,29555attr2914
47429,5180,2607attr84
47463,4337,2408
47502,809,11808
47517,7198,28797
47554,1918,13592
47555,5395,26383
47609,13506,7079
47611,14206,8388
47627,8258,29795
47628,10292,32240
47653,2188,14062
47659,2787,18790
47672,614,11471
47679,1991,1373
47696,8062,29603
47697,8511,30083
47711,13588,7260
47717,2439,1695
47730,12558,5256
47743,6985,28574
47767,4237,23897
47770,6513,28053
47772,8596,30287
47773,8697,30416
47774,9144,30900
47821,290,10941
47834,4692,2479
47837,5640,26761
47839,7296,28908
47844,9329,31109
47845,10691,32641
47897,420,11161
47904,4374,24139
48012,7169,28764
48013,8953,30685
48015,12440,4985
48030,3839,20860
48036,6174,27514
48039,9397,31203
48040,9486,314
48046,10538,325
48053,495,11275
48054,1697,13263
48078,6588,28136
48087,2497,18049
48088,5398,26386
48089,6258,27637
48173,1029,12114
48174,1712,13289
48193,5804,26985
48211,9198,30962
48229,13505,7078
48233,505,11304
48234,12620,5366
48238,12099,4268
48282,11097,34186
48334,1717,13297
48339,13825,7754
48358,3766,20420
48380,10368,32321
48421,11596,35529
48436,4249,23924
48438,5386,26373
48473,1775,13370
48477,3713,20326
48478,3941,221
48482,11763,3664
48490,11950,3998
48594,11335,35091
48599,5267,26222
48696,5841,27073
48734,13516,7125
48751,8984,30725
48753,9741,31713
48778,2183,14053
48792,10152,32112
48793,10325,32277
48829,6808,28393
48833,5210,26132
48850,4863,25665
48872,5827,2703
48909,12792,5796
48910,14099,822
48912,14417,948
48914,654,11520
48915,3147,19311
48928,8979,30720
48931,1531,12998
48932,2404,1635
48934,7200,288
48935,8693,30412
48947,10881,32898
48948,7233,28841
48968,7348,28976
48972,14081,8197
48981,12580,5290
48988,384,11101
48989,484,11253
48990,498,11286
48993,2449,1720
48997,12768,5691
49017,394,11116
49021,6378,27826
49023,7868,29423
49031,7204,28804
49065,10364,32318
49128,4210,23823
49129,11023,3377
49134,901,11923
49154,5608,26711
49158,6575,28119attr106
49163,8751,30470
49168,13844,7797
49171,14057,8163
49203,10793,32740
49221,8829,30553
49348,807,11806
49355,1627,13143
49381,13573,7216
49387,10749,32697
49448,9531,31478
49482,2936,18994
49518,2969,19041
49540,11787,3731
49552,3171,1935
49554,6972,28561attr2513
49555,8158,29698
49638,9582,31539
49651,13750,7561
49659,7704,29259
49675,11841,3826
49684,207,10821
49697,2392,1614
49698,3892,21579
49702,6262,27640
49705,10398,32353
49709,14463,997attr36
49745,7978,29540
49799,4723,25369
49801,4896,25695
49802,5251,26194
49811,14144,8281
49823,5922,27172
49882,14190,8349
49943,2311,1459
49974,3038,19131
49982,10357,32311
49997,6743,28316
49998,7157,28751
50016,14448,978
50052,14127,8257
50059,5638,26759
50072,10066,32021
50093,9728,31700
50125,9923,31898attr3185
50157,5591,26681
50163,12644,5421
50190,1926,13615
50195,4262,23944
50218,12753,566
50238,8064,29605
50251,5175,26075
50265,8510,30082
50266,11312,35065
50304,12775,5706
50345,5040,25868attr2267
50346,5043,25868attr2272
50353,7205,28805
50361,9900,31875
50371,3150,19316
50416,6512,28052
50432,3735,20367
50439,13705,7483
50450,2046,13788
50538,6136,27453
50539,6739,28312
50540,6851,28440
50542,6885,28475
50549,9119,30889attr3104
50553,9457,31365attr84
50554,9458,31365attr94
50603,7936,29486
50605,8816,30538
50634,6201,27566
50636,8490,30058
50654,60,10551attr84
50655,1409,12807
50663,6556,28101
50667,470,11235
50679,1629,13145
50730,9553,31500
50743,10244,32197
50757,14139,8276
50775,11834,3817
50837,415,11152
50838,416,11153
50839,4232,23884
50840,4840,25643
50841,4841,25644
50842,4842,25645
50844,4844,25647
50846,4846,25649
50852,4859,25663
50862,4875,25673
50863,4876,25674
50866,4889,25688
50870,4894,25692
50881,5341,26319
50882,5342,26320
50884,5344,26322
50886,5346,26325
50887,5347,26326
50890,5351,26332
50903,5944,27200
50904,5946,27202
50905,5947,27203
50906,5948,27204
50907,5952,27208
50908,5953,27209
50911,6209,27575
50914,6212,27578
50915,7052,28648
50916,7055,28650
50922,7238,28851
50923,7239,28852
50924,7240,28854
50929,7245,28859
50956,8706,30425
50994,10676,32625
50996,10678,32627
50997,10682,32631
50998,10684,32633
50999,10689,32638
51001,10692,32642
51002,10698,32649
51003,10703,32654
51004,10716,32668
51005,10726,32677
51006,10730,32679
51008,10743,32691
51012,10759,32706
51013,10760,32707
51014,10777,32724
51015,10779,32726
51017,10791,32738
51021,10800,32747
51022,10801,32748
51025,10819,32764
51026,10820,32765
51027,10821,32766
51028,10833,32778
51029,10834,32779
51035,11141,34855
51038,11144,34858
51039,11145,34859
51040,11147,34861
51041,11148,34862
51043,11151,34865
51050,11206,34929
51055,12541,5210
51056,12542,5211
51058,13114,6345
51101,7728,29276
51133,36,1032
51166,14295,902attr38
51170,14434,967
51184,4664,24745
51226,12685,5524
51234,14387,9216
51253,14325,9126
51256,8828,30552
51299,8882,30610
51344,9755,31727
51370,8276,29814
51382,3691,20275
51397,4440,24289
51399,5062,25900
51418,27,1021
51419,1647,13175
51424,1049,12139
51428,1277,12475
51438,5427,26428
51444,7024,28613
51459,10087,32044
51462,13048,6235
51469,5204,26104
51474,7428,29037
51477,7844,29414attr2874
51481,9068,30832
51498,11308,35058
51499,11309,35059
51542,9000,30740
51543,9277,31059
51582,6125,27441
51583,6379,27827
51586,9015,30755
51588,9087,30852
51613,3603,20081
51644,8208,29744
51646,8915,30642
51682,244,1087
51684,10375,32329
51692,10561,32522
51720,6204,27569
51763,8376,29930attr130
51788,712,11619
51792,3469,19811
51794,6678,28251attr2412
51813,7033,28622
51822,11168,34889
51825,12120,4303
51836,536,11350
51837,1231,12413
51860,13546,7183
51861,13561,7202
51874,683,11568
51875,687,11572
51889,10298,32246
51908,7926,29477attr106
51914,12785,5747
51915,13984,8050
51980,978,12015
52015,8815,30537
52045,7563,29143
52060,7766,29307
52063,10681,32630
52103,834,11838
52132,13079,6278
52170,10514,32474
52254,507,1131
52255,1042,12131
52264,5380,26366
52283,10164,32118attr1927
52299,2246,14130
52304,14354,9171
52309,1971,13697
52310,1972,13698
52329,13113,6343
52358,13051,6236attr132
52433,7540,29126attr1871
52435,7590,29158attr2676
52451,7935,29485
52485,4985,25800
52490,227,10843
52497,1062,12152
52551,7258,28871
52563,8035,2958
52624,11882,3891
52628,12124,4314
52662,7643,29201attr2067
52677,2873,1892
52727,4796,2558
52745,3675,20233
52777,12650,5455
52800,1945,13637
52813,2869,18916
52823,7715,29264
52844,5865,27109
52850,6302,27705
52864,4257,23939
52900,4231,23882
52952,4446,24299
52954,11105,34220
52964,4454,24313
52967,12740,5634
53007,9331,31111
53027,7288,28900
53030,4032,22701
53047,1975,13702
53049,3600,20078
53051,12044,4173
53054,13128,6381
53094,3044,19139
53096,10133,32092
53106,293,10944
53107,294,10945
53140,8402,29956
53142,9627,31583
53169,3345,19574attr133
53188,12798,5804
53193,10505,32464
53197,10902,33004
53264,1606,13105
53266,2174,14020
53268,4704,25084
53275,7576,29150attr1923
53283,13185,6465
53284,13328,6735
53289,14435,968
53294,8978,30719
53297,3080,19175attr893
53332,2244,14128
53362,2826,18838
53446,11412,35181
53472,14116,8240
53502,8479,30048
53518,8833,30557
53537,1026,12111
53562,9723,31695
53575,4680,24778
53586,7349,28977
53670,3814,20486
53688,5869,27113
53712,1635,13157
53714,1658,13194
53717,3661,20206
53718,4287,23982
53720,4493,24408
53721,4494,24409
53723,10299,32247
53733,1547,13019
53737,4624,24637
53738,896,11917
53752,6845,28433attr2435
53754,6954,28547attr2478
53806,2742,18746
53816,8311,29855
53828,10534,32496
53833,6525,28067
53853,914,11937
53856,1892,13558
53882,5178,26078
53892,12459,5048
53893,12608,5344
53900,11211,34934
53955,1273,12472
53960,12303,4665
53991,4862,25664attr2069
54027,10651,32610attr130
54028,10780,32727
54045,7796,2934
54061,12506,5156
54109,7040,28633
54111,10120,32078
54113,11780,3709
54129,6766,28341attr3224
54148,3681,20241
54159,1169,12332
54171,13241,6565
54173,11028,33789
54178,2988,1907
54181,7995,29555attr2909
54224,2810,18821
54234,810,11809
54237,4187,23781attr2424
54239,8106,29644
54240,8343,29891
54256,10912,33086
54267,232,10848
54268,235,10850
54272,5082,25938
54278,1207,12387
54280,5645,26768
54283,12958,6096
54352,1034,1212
54353,3438,19741
54356,4182,23781attr1987
54360,5155,26046
54396,11556,35382
54402,13228,6550
54424,1151,12304
54429,761,11693
54466,11052,33880
54551,996,1204
54560,2386,1599
54570,3659,20202
54579,4956,25767
54586,6260,27639
54596,7771,29311
54597,7788,29333
54602,8187,29723
54605,8533,30103
54625,9968,31928
54654,13426,6895
54656,13555,7192
54702,4950,25761
54709,7670,29217
54895,11293,35042
54971,12714,5573
54974,6461,27933
54980,1516,12969
54981,4271,23958
54984,13758,7570
55030,1429,12841
55033,9004,30745
55036,12253,4564
55041,4572,24551
55045,12874,5969
55060,3717,20331
55063,5974,27242
55065,7269,28881
55107,10949,33348
55196,6408,27870
55222,10747,32695
55225,11690,35860
55233,730,11655
55247,5298,26265
55277,2302,14452
55378,10718,32669
55455,10411,32365
55543,8182,29719
55556,6095,27426attr894
55569,12346,4724
55608,1396,12786
55616,3409,19664
55617,8891,30619
55620,13971,8034
55695,8841,30566
55697,8844,30568attr1965
55812,5428,26429
55831,2602,18515attr84
55833,2610,18523attr84
55850,681,11566
55854,2146,13960
55858,14361,918
55890,8737,30456
55892,1244,12434
55910,6748,28321
56004,12536,5204
56032,3815,20487
56066,11760,3656
56088,2813,18824
56089,2871,18918
56093,4747,25419
56110,7100,28697attr2527
56158,9061,30825
56229,473,11238
56230,1347,12648
56231,1348,12649
56237,4955,25766
56294,3703,2031
56311,10207,32163
56313,10381,32335
56314,10422,32375
56315,10572,32536
56316,10619,32580
56342,7147,28739
56365,800,11798
56371,2481,17794
56376,3768,20422
56377,3774,20431
56415,12219,4509
56426,1213,12394
56429,13418,6879
56455,2985,19067
56463,10908,33063
56499,9624,3158
56533,2944,19007
56546,3646,20169
56561,5848,27082
56581,10108,32066
56585,9025,30768
56643,3100,19219
56669,1557,13031
56710,3105,19227
56711,4006,22510
56717,8571,30173
56722,10094,32051
56737,9101,30869
56751,1475,12914
56767,1346,12647
56879,9512,31458
56885,14324,912
56920,4638,24676
56981,5299,26266
56983,9058,30821
56993,14208,8390
56995,13615,7311
56997,4334,24077
57050,3866,2144
57056,13508,7086
57069,6859,28449
57090,12985,614attr803
57099,9940,31908
57123,9060,30823
57163,676,11559
57164,2220,14109
57167,4335,24078
57168,5679,26808
57256,10496,32454
57257,14410,942
57264,3129,19282
57265,3379,19604
57267,6298,27701
57298,13786,766
57324,4389,24170
57335,11190,34910
57341,13029,6195
57362,11665,35731
57419,2872,18919
57429,1839,13474
57433,5586,26662
57434,5834,27060
57435,5838,27070
57437,6937,28524
57438,7145,28736
57441,13216,6534
57443,506,11305
57453,3343,19574attr130
57456,3354,19578
57458,3647,20170
57472,6076,27400
57478,6709,28278
57480,7448,29058
57487,8963,30704
57494,9919,31896
57497,11130,344
57502,11897,3920
57511,3770,20426
57512,3773,20430
57517,13967,8020
57564,3098,19204
57566,4824,25627
57577,685,11570
57579,990,12029
57584,1901,13567
57585,2867,18911
57593,4299,24019
57644,9884,31859
57728,4626,24639
57735,4312,24057
57771,5917,27168
57775,9407,31226
57782,14035,8127
57820,9730,31702
57865,1869,13525
57867,6854,28443
57871,13350,6768
57893,4584,24560
57907,7094,28697attr2517
57908,7096,28697attr2520
57935,9705,31673
57974,4576,24553
57991,5409,26409
58046,4200,23806
58050,5795,26964
58053,14,1009attr61
58082,5330,26305
58127,13134,6387
58130,13956,7990
58136,14406,936
58177,11275,35028
58178,11375,35143
58194,13635,7354
58212,5612,26722
58226,7653,29205
58275,1708,13284
58333,9139,30895
58339,4179,2378
58408,5399,26387
58409,5667,26794
58439,12088,4240
58440,12195,4445
58443,12939,6055
58486,274,10922
58497,691,11578
58502,1184,12350
58516,1664,13212
58517,1715,13292
58524,1863,13507
58535,2088,13835
58538,2240,14124
58542,2247,14131
58546,2340,151
58574,3644,20166
58575,3710,20322
58576,3734,20365
58583,3806,20475
58588,4260,23942
58619,5167,26057
58621,5183,26083
58623,5258,26205
58640,5819,27005
58648,6199,27564
58649,6214,27580
58656,6550,28096
58673,6916,28504
58684,7329,28950
58689,7421,29028
58697,7666,29212attr2069
58715,8118,29656
58718,8151,29691
58719,8155,29695
58720,8156,29696
58721,8163,29702
58724,8341,29889
58728,8640,30345
58738,8778,30495
58739,8800,30521
58751,9335,3112
58760,9497,31432
58771,9869,31843
58811,11985,4049
58830,12415,4890
58837,12784,5746
58843,12864,5967attr1269
58864,13901,7890
58882,14383,9211
58883,14385,9213
58890,5555,26605
58908,8736,30454
58943,904,11925attr1714
59015,11638,35659
59080,1439,12853
59104,133,10705
59105,222,10838
59106,701,11602
59107,4072,2301
59116,1732,13312
59122,7509,29101attr2068
59192,14180,8335
59227,1812,13435
59229,4508,24435
59236,13862,782
59262,4574,24552attr2041
59327,3740,20380
59334,7834,2941
59400,11737,3631
59401,11738,3632
59430,4348,24096
59440,10031,31989
59497,12477,5084
59558,10378,32332
59561,13040,620attr84
59562,14288,896
59563,14290,899
59585,4456,24321
59586,6927,28515
59627,1958,13660
59636,6703,28272
59660,12161,440
59671,11761,3657
59678,894,11915
59684,4333,24076
59697,13272,6627
59705,11225,34962
59717,3518,19888
59774,4802,25601attr2047
59775,4803,25601attr2048
59785,11547,35374attr130
59789,497,11281
59811,4611,24598
59817,11667,3577
59859,7729,29277
59873,9396,312
59919,9229,31007
59930,8635,30341
59934,2110,13874
59939,6065,27384
59942,153,10730
60000,5430,26431
60036,9083,30848
60056,11783,3710attr1262
60093,4011,22549
60098,5424,26425
60131,4024,2266
60162,2582,18467
60174,4567,24539
60188,5195,26095
60189,5201,26100
60190,8831,30555
60245,8862,30585
60248,983,12022
60266,4077,23100
60289,262,10895
60291,1253,12445
60292,1827,13453
60297,3968,2225
60306,6993,28583
60319,9866,31840
60325,11716,35949
60326,12710,5566
60332,13880,7855
60333,13945,7962
60368,4234,23889
60404,123,1069
60418,8987,30728
60425,13731,7540
60452,3222,19443
60466,486,11255
60470,13412,6869
60501,4397,24177attr3180
60571,12766,5689
60592,7182,28777
60600,6368,27811
60654,12375,4791
60657,14376,9201
60758,3328,19567
60759,3329,19567attr131
60812,2478,17781
60830,8901,30629
60849,8586,30273
60879,12220,4510
60880,12630,5384
60893,10919,33137
60897,3690,20270
60919,324,10994
60923,7189,28787
60936,13926,792
60956,13616,7315
60957,13619,7325
60996,1380,12752
61022,5510,26565
61023,5511,26565attr2309
61049,13490,7064
61052,13329,6736
61078,3804,20472
61083,1194,12364
61085,1649,13179
61086,3729,20359
61089,12954,6080
61090,13985,8051
61091,4973,25787
61107,11257,34995
61126,1023,12105
61148,11169,34890
61161,5531,26578attr1926
61164,10224,32173attr1926
61171,1298,12511
61175,2108,13870
61181,3559,19988
61210,9618,31576
61256,7103,28697attr2535
61257,7110,28697attr2547
61327,12260,4578
61335,13652,7393
61429,6060,27379
61435,11349,35109
61488,12613,5354
61489,14075,8191
61490,2275,14418
61505,5133,26014
61507,14022,8106
61508,14023,8108
61536,7168,28763
61537,9409,31228
61542,2208,14089
61547,14264,877
61573,12023,4126
61577,5901,2715
61584,333,11004
61595,3524,19899
61639,11868,3874
61646,907,11928
61673,6040,27349
61801,2938,18997
61803,3711,20323
61806,5134,26015
61842,5188,26087
61870,4888,25687
61926,1381,12754
61934,483,11252
61994,4145,23732
61995,10382,32336
62001,7039,28628
62005,10173,32125
62018,14432,965attr51
62053,4253,23930
62054,6941,28533
62057,13059,6250
62068,574,11408
62137,6291,27693
62140,13962,8002
62145,2968,19038
62183,373,11083
62188,12693,5540
62189,12680,5519
62208,3208,19424
62209,4790,25575
62236,1470,12906
62246,7645,29201attr2609
62253,13112,6342
62266,5072,2591
62285,14199,8376
62294,1710,13287
62330,4568,24540
62346,12107,4282
62348,12460,5049
62374,9084,30849
62393,7237,28847
62403,10442,32396
62416,10589,32554
62459,6197,27562
62460,6198,27563
62461,6346,27773
62462,6348,27775
62470,8273,29811
62510,7144,28735
62512,7146,28737
62534,8958,30691
62538,5991,27272
62541,5289,26253
62551,6936,28523
62595,11238,34975
62602,6439,27905
62604,7429,29038
62698,9560,31509
62724,9908,31883
62751,2503,1835
62752,2504,1836
62770,8765,30480
62773,1081,1218
62780,3,1000attr37
62805,12214,4496
62814,9814,31787
62862,13416,6875
62867,9320,311
62870,1934,13626
62871,5444,26469
62916,2180,14049
62958,10608,32569
62964,14132,8267
63069,13796,7683
63091,2290,14436
63093,6839,28432
63095,10663,32617
63154,10417,32370
63160,9445,31315
63170,4310,24051
63180,6864,28453
63204,2152,13971
63205,14384,9212
63258,6011,27296
63268,10740,32688
63294,1028,12113
63295,7786,2933
63315,5986,27257
63322,1,1000attr35
63353,4498,24414
63356,5108,25977
63360,7830,29391
63448,8390,29942
63502,8161,2970
63508,5631,26747
63544,1691,13253
63593,1797,13409
63606,5063,25901
63608,7489,29093
63609,7490,29093attr2610
63637,10699,32650
63679,2097,13849
63723,3094,19196
63732,12082,4221
63736,411,11148
63745,3195,19409
63746,3400,19642
63750,4959,25773
63769,9276,31058
63779,12103,4275
63802,12751,5656
63862,13292,6661
63874,13502,7075
63941,3125,19275
63954,5651,26774
63979,1865,13509
63988,10107,32065
64007,13083,6282
64011,5004,25822
64012,12623,5373
64017,2368,1565
64018,2369,1567
64019,2373,1572
64033,14454,982
64043,7661,29210
64055,113,10664
64073,6541,28087
64090,9536,31483
64165,1623,13138
64168,8696,30415
64218,1161,12318
64228,6406,27867
64268,13601,7286
64416,5140,26023
64434,8584,30230
64506,1702,13271
64507,4542,24489
64520,2063,13803
64532,3003,19084
64536,3420,19692
64545,5976,27246
64556,8546,30119
64557,9475,31383
64569,10728,32678attr203
64570,10729,32678attr3243
64606,2403,1632
64607,2424,1673
64639,5703,26838
64676,9237,31016
64684,300,10952
64687,520,11314attr574
64704,8469,30037
64712,6099,27427
64717,9142,30899
64720,13275,6633
64750,342,11030
64752,347,11035
64848,1980,13710
64877,669,11543
64909,1168,12331
64912,14268,880
64931,6572,28117
64934,3487,19840
64965,1268,12466
64985,12905,6006
64993,7128,28717
65015,343,11031
65041,13975,803attr35
65072,11607,35541
65074,2511,18376
65081,9033,30780
65084,4773,25518
65126,8148,29689
65273,1641,13165
65280,12071,4206
65296,11415,35184
65331,8090,29626
65341,11103,34218
65345,2405,1636
65386,5266,26221
65510,301,10953
65520,1188,12356
65529,12248,4550
65544,10680,32629
65555,13152,6406
65568,11233,3497
65606,10306,32255
65607,10506,32465
65634,5029,25855
65690,2645,18570
65695,4434,24237
65696,4445,24296
65697,4912,25714
65713,9223,30989
65723,3593,20064
65769,9134,30892attr3130
65777,5440,26465
65783,6031,27331
65785,6558,28103
65826,3355,19579
65852,8370,29925
65860,5934,27186
65868,7988,2955
65870,8103,2964
65874,8902,3063
65891,11718,35951
65895,13453,696
65897,5941,27194
65900,7673,2922
65902,2852,18886
65931,1564,13038
65934,7004,28593
65939,11117,34292
65940,11162,34883
65981,3689,2027
65982,3692,2028
65997,3028,19118
66022,13429,6900
66060,3831,20798
66090,2691,18664
66092,299,10951
66122,1636,13158
66132,5088,2595
66137,8605,30301
66148,13150,6404
66169,11635,35656
66195,9016,30756
66336,2437,1690
66342,5317,2629
66418,11529,35353
66430,13142,6395
66461,3183,19370
66470,923,11951
66508,6915,28503
66526,13813,7735
66554,281,10932
66710,7465,29077
66732,1058,12149
66733,1176,12343
66739,11311,35061
66750,3582,20046
66751,3583,20048
66759,1110,12233
66821,13749,7560
66866,6848,28437
66868,6852,28441
66908,10158,32117
66955,1438,12852
67009,2288,14434
67064,2544,18433
67074,14403,931
67084,13106,6335
67107,12609,5345
67142,1560,13034
67145,8367,29922
67146,12594,5307
67152,1107,12225
67186,1499,12946
67261,2356,1541
67289,1481,12923
67369,12796,5802
67395,13837,7786
67420,732,11658
67476,3597,20071
67508,2238,14123attr1782
67519,4706,2509attr141
67522,9943,31910attr1398
67525,11200,34919attr3233
67546,4949,25760
67556,5435,26460
67560,11078,34079
67573,8553,30126attr2981
67591,1091,12193
67743,4612,24606
67753,13466,7025
67781,2614,18528
67787,1359,12678
67790,1888,13551
67792,5632,26748
67797,9894,31869
67809,174,10763
67848,10282,32232
67852,5623,26738attr893
67879,10093,32050
67893,14182,8337
67972,6872,28462
68001,3678,20239
68015,6272,27657
68019,5468,26506
68049,10582,32547
68091,1908,13578
68092,2496,18036
68099,3962,2221attr94
68102,5648,26771
68124,267,10900
68153,6016,27300
68156,10486,32444
68163,2346,1527
68185,9165,30924
68232,12727,5587attr804
68250,9100,30868
68274,3411,19668
68420,4286,23981
68442,776,11717
68447,7806,29352
68449,8591,30277
68451,11365,35131
68457,3167,19341
68566,4369,24133
68575,10395,32350
68578,10413,32367
68593,13144,6397
68743,2489,17960
68761,7431,2904
68792,2548,18439
68797,3005,19086
68845,2147,13965
68849,7273,28886
68850,7291,28903
68851,10350,32304
68903,250,10876
68907,5683,26817
68908,7054,2865
68909,8989,3073
68977,12989,6151
68987,2579,18465attr36
68991,10603,32564
69006,9667,3163
69020,8251,29788
69028,2285,14431
69031,4206,23815
69035,9325,31105
69037,12072,4207
69040,14413,946
69051,502,11293
69084,1711,13288
69086,4650,24729
69087,6998,28588
69088,7009,28598
69127,1698,13264
69133,8116,29654
69149,10480,32436
69161,12064,4198
69179,12783,5744
69330,1039,12126
69342,4819,25620
69359,9862,31836
69369,9692,3166
69396,6664,28247
69402,12333,4698attr134
69408,10039,31997
69432,7856,29414attr2894
69461,12398,4842
69463,3301,1952attr85
69472,7337,2896
69533,5969,27236
69536,6285,27688attr132
69537,6286,27688attr133
69574,1136,12286
69575,1137,12288
69583,8324,29870
69593,367,11076
69594,369,11079
69599,1089,12191
69600,1143,12294
69602,1668,13217
69603,1747,13338
69604,1916,13590
69606,3242,19462
69610,3885,21569
69617,5846,27079
69629,8355,29908
69635,11367,35133
69638,13578,7236
69639,13579,7237
69698,7420,29026
69700,7799,29342
69754,12658,5479
69808,14105,8227
69833,725,11645
69837,4983,25798
69867,723,11643
69868,724,11644
69869,3365,19590
69875,4132,23711
69877,9437,31286
69878,11057,3391
69879,12010,4101
69884,13706,7484
69895,1931,13621
69912,8459,30024
69957,12366,4761
69961,2270,1439
69982,3611,20105attr1947
69983,3612,20105attr794
69988,6303,27706
70000,6141,2746
70050,12760,5677
70051,13834,7780
70066,6178,27521
70108,3499,19857
70115,8465,30033
70116,10989,33585
70122,12299,4661
70130,2418,1665
